full_tweets,labels ,is_duplicate,location,quote_count,reply_count,retweet_count,favorite_count,language
الوزراء بيجلهم كورونا وهما علي المكاتب واحنا ب الشكل ده ننزل عادي ياريسارجوكالطلابهتموت,-1,FALSE,unknown,3,2,184,127,ar
خليتيهم اخطر من فيروس كورونا,-1,FALSE,unknown,0,0,0,0,ar
ياريسارجوكالطلابهتموت ارتفاع اصابات كورونا مرة أخرى مع التحذير من موجه قريبه قوية واعتماد الاونلاين في كثير من الدول,-1,FALSE,"El Monofia, Egypt",1,0,4,2,ar
ياريسأرجوكالطلابهتموتاحنا الشعب المصري لو حيتنا وحياة اهلنا مش مهمة عندكم فهم بالنسبه لنا اهم حاجه احنا بنتعلم عل,-1,FALSE,unknown,0,0,3,1,ar
دائما الفشل قرين العسكري السيسي كورونا الصين اثيوبيا,-1,FALSE,unknown,0,0,0,0,ar
ارتفاع اصابات كورونا مرة أخرى مع التحذير من موجه قريبه قوية واعتماد الاونلاين في كثير من الدول فمطالبنا نحن الطلاب ن,-1,TRUE,unknown,1,0,105,63,ar
بأكثر من 2 مليوني تغريدة هاشتاج ياريسأرجوكالطلابهتموت يتصدره موقع تويتر في مصر للمطالبة بإجراء الامتحانات عن بعد بسبب,-1,FALSE,unknown,4,3,58,71,ar
إصابات كورونا في قطر تتخطى 161 ألف حالة,-1,TRUE,المملكه العربية السعودية,0,0,0,0,ar
لو جالك كورونا بعد الشر هتنزل الامتحانات ولا لا ؟ياريسارجوكالطلابهتموت,-1,TRUE,unknown,0,1,6,2,ar
ياريت يا ريس لو سمحت تشوف كام حد كاتب ان عندوا كورونا و هينزل امتحانات عشان تعرف احنا داخلين علي ايهياريسارجوكالطل,-1,TRUE,unknown,0,0,1,0,ar
"ازاي تقول لطالب لوعندك كورونا وخايف تتصاب أنت وأهلك اعتذر عن الإمتحان وتعالا السنة الجاية امتحن ومش هنحسبهولك رسوب،هو",-1,TRUE,unknown,0,0,34,25,ar
اللجنةالعليا تقرر تعليق دخول السلطنة للقادمين منالسودانلبنانوجمهورية جنوب افريقيا البرازيلنيجيرياتنزانياغاناغيني,-1,FALSE,unknown,0,0,102,18,ar
ملفات خليجيه واطفال وكبلز ومشاهير بدون حقوق معصيتيراحتي الرياضlلان انقذطلابالجامعهيامدبولي الدمامالان اخوانال,-1,FALSE,unknown,0,0,5,27,ar
مباراةاليوم  العربي  القادسيه دوري s الممتاز  الجولة الرابعة  الثلاثاء  ٢٣٢٢٠٢١ ٧٢٠م استاد صباح,-1,FALSE,الله ثم الوطن الكويت ثم الأمير,3,0,19,20,ar
بريطانيا أدلة جيدة على أن التطعيم ضد كورونا أدى لتراجع التفشي العربيةعاجل,-1,FALSE,المملكة العربية السعودية,0,4,15,86,ar
مدير بالبنك الدولي هدد بوقف لقاحات كورونا للبنان بعد معلومات عن تلقيح نواب وموظفي البرلمان فوق الـ75 سنة عاجل,-1,FALSE,unknown,0,0,1,0,ar
وانتوا الي عاوزين تنزلوناايه جو سعيد الهوا دهياريسارجوكالطلابهتموت ياريسارجوكالطلابهتموت,-1,TRUE,unknown,0,0,3,1,ar
الوزراء بيجلهم كورونا وهما علي المكاتب واحنا ب الشكل ده ننزل عادي ياريسارجوكالطلابهتموت,-1,TRUE,unknown,0,2,204,138,ar
مشكور يا بريأساساً وبالعربي ودغري من الآخر إنت ما بدك لا كهربا ولا دولة بدك هيكل دولة ونظام  ومني وعليي دولة وحدة معك و,-1,TRUE,unknown,0,0,1,2,ar
مشتاق الكم يا اهلنا في حايلlلانلعنبو كورونا اللي تبعدنا عنكم جعل السحاب الي مساقه لـ حايليسقي ثرى برزان واطراف عقده,-1,TRUE,de la vrg,0,4,39,24,ar
مفاجأة دراسة تكشف عن الرابط الخفي بين كورونا والنظارات,-1,TRUE,المملكة العربية السعودية,3,26,13,37,ar
لو جالك كورونا بعد الشر هتنزل الامتحانات ولا لا ؟ياريسارجوكالطلابهتموت,-1,TRUE,"الأسكندرية, مصر",0,1,7,2,ar
اذا باسيل سليل هازمي المماليك اي مثل سليم الاول العثماني لذلك ساسميه باسيل الاول الكسرواني على كل حال اتمنى ان اكون مخطئا لأنني احب لبنان كما كان مناراً للحرية وليس قناة المنار,-1,TRUE,unknown,0,0,0,0,ar
لو جالك كورونا بعد الشر هتنزل الامتحانات ولا لا ؟ياريسارجوكالطلابهتموت,-1,TRUE,unknown,0,1,8,2,ar
يُتداول عن مصدر نيابي انو اليوم رح يتم تلقيح النواب اللبنانيين  يلي أعمارهم فوق ال ٧٥ سنة وحسب التغريدة أدناه رئيس,-1,FALSE,unknown,0,0,3,6,ar
الطلاب المصريين مسوين هاشتاق يبون الدراسه عن بعد عشان ازمة كورونا وصديقتي التويتريه ريم طلبت مني انشر الهاشتاق وتبي السع,-1,FALSE,unknown,0,5,54,74,ar
لو جالك كورونا بعد الشر هتنزل الامتحانات ولا لا ؟ياريسارجوكالطلابهتموت,-1,FALSE,unknown,0,1,9,2,ar
ههههههه عدينا وخربطنا بالعد يسعد هالصباح,-1,FALSE,Beirut,0,0,0,0,ar
وفي الاخر مات ربنا يرحمهوكذلك اللي عندهم كورونا عمركم ما هتقنعوني انهم هيضيعو سنه من عمرهم عشان ميعدوش زمايلهم  ياريسا,-1,FALSE,unknown,1,3,144,103,ar
سلاح الفكري,-1,FALSE,unknown,0,0,1,0,ar
ياريس لو نزلنا واتصابنا اي ذنب الاهل  يتصابو ويموتو بسببنا الي عنده كورونا هينزل يمتحن عشان خايف ع مستقبله والسليم هيت,-1,FALSE,unknown,0,0,37,26,ar
زغرطي يا انشراح  شيا جابت كمامات  امريكاامالارهاب,-1,FALSE,unknown,0,0,0,0,ar
جولات ميدانية لشرطة حائل لمنع انتشار كوروناالجزيرة سلطانالشبرمي,-1,FALSE,unknown,1,9,41,10,ar
"ازاي تقول لطالب لوعندك كورونا وخايف تتصاب أنت وأهلك اعتذر عن الإمتحان وتعالا السنة الجاية امتحن ومش هنحسبهولك رسوب،هو ضياع",-1,FALSE,unknown,0,0,52,34,ar
لليوم الثاني على التوالي هاشتاج ياريسارجوكالطلابهتموت يواصل تصدره لمواقع التواصل في مصر بأكثر من 2 مليوني تغريدة,-1,FALSE,unknown,0,0,17,5,ar
ولا مرة ولا ظرف ولا نهار هالمنظومة رح توقف فسادها,-1,FALSE,Beirut,0,0,0,0,ar
قلق واستغاثات دون إجابة مناشدات بتعميم الامتحان أونلاين لوقاية الطلبة من كورونا ووسم ياريسارجوكالطلابهتموت يتصدر تويتر,-1,FALSE,unknown,0,0,0,0,ar
السجن زاد أكتر من 4500 مسجونة ومزادش غير أوضة واحدة سناءسيف تنتقد استخدام كورونا في السجون للتصفيات السياسية,-1,FALSE,القدس - فلسطين,0,17,8,28,ar
"ياريسارجوكالطلابهتموت لو بعد الشر يعنى عرفت انك مصاب بڤيروس كورونا والامتحانات متلغتش ، هتعمل ايه ؟",-1,FALSE,مصر,0,7,3,14,ar
لماذا يوجد في المجلس النيابي موظفون فوق ل 75 ؟؟ما هو عمر التقاعد بمؤسسات الدولة  لبنان,-1,FALSE,unknown,0,0,1,5,ar
بأكثر من 2 مليوني تغريدة هاشتاج ياريسأرجوكالطلابهتموت يتصدره موقع تويتر في مصر للمطالبة بإجراء الامتحانات عن بعد بسبب,-1,FALSE,unknown,4,3,59,71,ar
"حايك لتأمين لقاحات كورونا لأطباء الأسنان بأسرع وقتفي مداخلة عبر صوت لبنان، أوضحت رئيسة ندوة",-1,FALSE,unknown,0,0,9,17,ar
ياريت يا ريس لو سمحت تشوف كام حد كاتب ان عندوا كورونا و هينزل امتحانات عشان تعرف احنا داخلين علي ايهياريسارجوكالطل,-1,FALSE,جدة,0,0,2,2,ar
عاجل الإمارات تكشف عن 3005 إصابات جديدة بفيروس كورونا و3515 حالة شفاء و5 حالات وفاةالامارات,-1,FALSE,cairo-egypt,2,19,8,31,ar
الوزراء بيجلهم كورونا وهما علي المكاتب واحنا ب الشكل ده ننزل عادي ياريسارجوكالطلابهتموت,-1,FALSE,unknown,3,2,185,127,ar
قلق واستغاثات دون إجابة مناشدات بتعميم الامتحان أونلاين لوقاية الطلبة من كورونا ووسم ياريسارجوكالطلابهتموت يتصدر,-1,FALSE,unknown,0,0,1,0,ar
الإفلاس الأميركي في لبنان وعدم الرضى عم ازلامهم اضطرت السفيرة لعمل الدعاية بنفسها بس كمان دعاية فاشلة جدا,-1,FALSE,Liban,0,0,0,0,ar
ياريت يا ريس لو سمحت تشوف كام حد كاتب ان عندوا كورونا و هينزل امتحانات عشان تعرف احنا داخلين علي ايهياريسارجوكالطل,-1,FALSE,unknown,0,0,3,2,ar
"شكراً للقيادة الرشيدة والحكيمة على اهتمامها بصحة وسلامة الإنسان وجعلها أولوية قصوى، وعلى ما أولته من دعم كبير يحظى به قط",-1,FALSE,unknown,0,9,14,15,ar
ياريسأرجوكالطلابهتموت وسم يتصدر تفاعلات تويتر بـ23 مليون تغريدة للمطالبة بتحويل الامتحانات إلى أونلاين وقاية م,-1,FALSE,unknown,0,0,30,18,ar
337 حالة جديدة مصابة بفيروس كورونا وحالة وفاة واحدة سجلت هذا اليوم 1622021م التزامنا يُقينا من انتشار الفيروسأسأل,-1,TRUE,🇾🇪❤🇴🇲,0,0,21,5,ar
الله يحميك,-1,TRUE,Beirut,0,0,0,0,ar
"حركة حماس طبعت صور المقبور سليماني على حسابها ،، وتصمت عن ذكر فضل الامارات عليها التي ارسلت لها كمية لقاح تكفي لشعب غزه الت",-1,FALSE,unknown,0,1,7,7,ar
2مليون تغريده ومحدش عامل اهتمام,-1,FALSE,Elmansoura,0,0,0,0,ar
مدير تعليمحفرالباطن نشكر القيادة الرشيدة حفظها الله على الاهتمام بصحة أبنائها الطلاب والطالبات وسلامتهم من ف,-1,FALSE,unknown,1,8,158,127,ar
ياريت يا ريس لو سمحت تشوف كام حد كاتب ان عندوا كورونا و هينزل امتحانات عشان تعرف احنا داخلين علي ايهياريسارجوكالطل,-1,FALSE,unknown,0,0,4,2,ar
شو قاسي يا جوزيف,-1,FALSE,unknown,2,12,18,137,ar
قلق واستغاثات دون إجابة مناشدات بتعميم الامتحان أونلاين لوقاية الطلبة من كورونا ووسم ياريسارجوكالطلابهتموت يتصدر,-1,FALSE,unknown,0,0,2,0,ar
"لك ان تتخيل لو واحد عنده كورونا مش هيتكلم وهينزل يمتحن لأنه مش هيدفع مصاريف من اول وجديد والمصاريف دلوقتى بقت صعبه حرفياا على الاهالى ، احنا عايزين الامتحانات تبقي اون لاين ، وبعدين  بتعملوا اجتماعات اون لاين وعايزين اننا ننزل نمتحن طب ازاااي   ياريسارجوكالطلابهتموت",-1,FALSE,unknown,0,0,0,0,ar
ارتفاع اصابات كورونا مرة أخرى مع التحذير من موجه قريبه قوية واعتماد الاونلاين في كثير من الدول فمطالبنا نحن الطلاب ن,-1,FALSE,unknown,1,0,106,63,ar
